Student_ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2322,1,43,1,9070,1,1,160.0,1,1,2,4,2,100.0,0,0,0,1,1,0,38,0,1,6,9,5,16.0,1,0,6,11,4,16.5,0,13.9,-0.3,0.79,Enrolled
4356,1,1,2,9085,1,1,160.0,1,4,19,2,5,162.1,1,0,0,1,0,0,18,0,0,5,8,5,16.166666666666668,2,0,5,9,5,14.285714285714286,1,9.4,-0.8,-3.12,Graduate
175,1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.166666666666666,0,11.1,0.6,2.02,Dropout
874,1,1,1,9556,1,1,135.0,1,1,1,1,1,131.5,0,0,0,1,1,1,21,0,0,7,14,5,11.2,0,0,8,11,6,11.583333333333334,0,16.2,0.3,-0.92,Enrolled
3793,1,18,1,9119,1,1,122.0,1,19,1,90,3,116.1,1,0,1,0,1,0,24,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
4378,2,43,1,9991,0,1,130.0,1,37,37,9,9,103.8,0,0,0,1,0,0,28,0,14,15,15,14,11.071428571428571,0,12,14,16,12,11.333333333333334,1,9.4,-0.8,-3.12,Dropout
4143,1,43,1,8014,0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29,0,0,6,10,6,11.666666666666666,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate
719,2,42,1,9991,0,6,123.0,1,37,37,9,9,123.0,0,0,0,1,1,0,37,0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,Enrolled
4418,1,1,1,9070,1,1,132.0,1,1,1,9,9,133.8,1,0,0,1,0,1,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,Graduate
1683,1,1,2,9670,1,1,124.0,1,19,1,9,4,117.7,1,0,1,1,1,0,20,0,0,5,5,4,12.0,0,0,5,6,5,11.6,0,9.4,-0.8,-3.12,Dropout
762,1,5,1,171,1,1,137.0,1,3,19,1,10,144.7,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Enrolled
252,1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,0,6,6,6,15.0,0,0,6,6,6,12.833333333333334,0,8.9,1.4,3.51,Dropout
3874,1,1,2,9070,1,1,128.0,1,19,19,3,3,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Dropout
740,1,51,1,9773,1,1,158.0,1,1,19,8,8,117.1,1,0,0,1,1,0,20,0,1,7,7,6,13.833333333333334,0,1,6,7,5,13.0,0,8.9,1.4,3.51,Dropout
444,1,1,5,9500,1,1,127.0,1,19,19,7,8,120.3,1,0,0,1,0,1,18,0,0,8,8,7,12.694285714285714,0,0,8,8,7,12.694285714285714,0,10.8,1.4,1.74,Graduate
3714,1,43,1,33,1,1,134.0,1,37,37,1,1,100.0,1,0,0,1,1,0,32,0,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,Dropout
3181,1,17,1,9070,1,1,157.0,1,3,3,3,3,146.2,0,0,0,1,1,0,18,0,0,6,6,6,16.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,Graduate
893,1,43,1,9500,1,1,150.0,1,37,37,9,9,130.8,1,0,0,1,0,1,21,0,0,8,8,7,14.428571428571429,0,0,8,8,7,14.428571428571429,0,12.7,3.7,-1.7,Graduate
4388,2,1,1,9991,0,1,150.0,1,37,37,9,9,131.8,0,0,0,0,0,0,29,0,0,5,6,4,12.25,0,0,5,6,5,10.166666666666666,0,10.8,1.4,1.74,Dropout
3349,1,39,1,9003,1,1,133.1,1,38,37,9,4,120.0,0,0,0,1,1,0,30,0,0,6,10,6,11.375,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Graduate
952,2,39,1,9991,0,1,133.1,1,37,37,9,9,132.8,0,0,1,0,1,0,45,0,0,5,9,0,0.0,0,0,5,11,0,0.0,0,12.4,0.5,1.79,Dropout
1332,1,1,1,9500,1,1,141.0,1,1,1,3,10,142.8,0,0,0,1,0,0,18,0,0,7,7,7,13.7,0,0,8,9,8,13.994444444444444,0,11.1,0.6,2.02,Graduate
6,2,39,1,9991,0,19,133.1,1,37,37,9,7,114.8,0,0,1,1,1,0,50,0,0,5,10,5,11.857142857142858,0,0,5,17,5,11.5,5,16.2,0.3,-0.92,Graduate
2357,1,1,1,171,1,1,138.0,1,1,1,4,3,141.5,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate
1537,1,39,1,9500,1,1,130.0,1,37,19,9,8,106.2,1,0,0,1,0,0,27,0,0,7,14,0,0.0,0,0,7,14,0,0.0,0,11.1,0.6,2.02,Dropout
2946,2,39,1,9853,1,1,133.1,1,37,19,9,5,138.3,0,0,0,1,0,0,45,0,0,7,12,4,10.25,0,0,7,10,3,13.0,0,11.1,0.6,2.02,Dropout
1542,2,39,1,9853,1,12,133.1,1,37,37,7,8,103.0,0,0,0,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
1053,1,17,3,9500,1,1,138.0,1,3,3,4,5,130.0,1,0,0,1,0,0,18,0,0,7,8,7,14.85,0,0,8,8,8,15.2,0,13.9,-0.3,0.79,Dropout
716,1,43,1,8014,0,1,161.0,1,19,37,4,10,100.0,0,0,0,1,1,0,44,0,9,13,18,13,11.846153846153848,0,9,11,11,11,12.0,0,12.7,3.7,-1.7,Graduate
3586,1,39,1,33,1,1,133.1,1,19,37,9,9,96.1,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout
1030,1,1,4,9500,1,1,136.0,1,1,1,9,9,123.8,1,0,0,1,0,1,19,0,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,12.7,3.7,-1.7,Graduate
3065,1,17,2,9238,1,1,132.0,1,38,1,7,7,133.1,1,0,0,1,0,1,19,0,0,6,8,5,12.2,0,0,6,7,6,11.5,0,9.4,-0.8,-3.12,Graduate
2532,1,44,1,9003,1,39,160.0,1,37,38,9,6,160.0,0,0,0,1,0,1,20,0,0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,Graduate
2760,1,44,1,9003,1,39,130.0,1,2,3,9,6,130.0,0,0,0,1,1,0,20,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled
3431,1,51,1,9070,1,1,132.0,1,19,19,153,153,120.0,0,0,0,1,0,1,23,0,0,6,6,6,15.333333333333334,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,Graduate
3314,1,1,1,9254,1,1,120.0,1,1,1,9,10,118.3,0,0,0,1,1,0,20,0,0,6,8,6,12.857142857142858,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Enrolled
2751,1,39,1,9119,1,1,160.0,1,1,38,4,7,112.0,0,0,0,0,1,0,25,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
3663,1,1,1,9085,1,1,142.0,1,38,38,9,10,127.0,1,0,0,1,0,0,18,0,0,5,7,3,12.333333333333334,0,0,5,9,5,12.6,0,10.8,1.4,1.74,Graduate
3514,4,39,1,9670,1,19,133.1,1,37,37,9,7,130.0,0,0,1,1,1,1,29,0,0,6,16,1,14.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout
1501,1,1,1,9070,1,1,138.0,1,38,37,3,3,133.1,0,0,0,1,1,0,18,0,0,6,6,6,14.0,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate
1146,1,1,2,8014,0,1,107.0,1,19,11,0,0,103.5,1,0,0,1,0,0,22,0,0,6,7,5,13.4,0,0,6,9,5,12.2,0,7.6,2.6,0.32,Graduate
4344,1,17,2,9500,1,1,140.0,1,1,1,5,10,128.5,1,0,0,1,0,0,18,0,0,7,9,5,14.06,0,0,7,9,6,12.571428571428571,0,12.4,0.5,1.79,Enrolled
3775,1,1,1,9238,1,1,117.0,1,1,19,4,7,113.5,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Graduate
983,1,1,1,9773,1,1,134.0,1,1,38,4,5,122.8,0,0,0,1,1,0,18,0,0,6,6,6,12.0,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,Graduate
1063,1,39,1,8014,0,1,130.0,1,37,11,9,10,131.5,0,0,0,1,0,0,27,0,0,6,8,5,11.0,0,0,6,7,6,11.166666666666666,0,11.1,0.6,2.02,Graduate
4281,1,39,1,9991,0,1,133.1,1,19,37,9,7,111.4,0,0,0,1,1,0,27,0,0,5,7,1,11.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout
3044,1,1,1,9070,1,1,131.0,1,3,3,3,3,135.9,0,0,0,1,0,1,21,0,1,6,8,6,12.571428571428571,1,0,6,8,6,11.625,0,13.9,-0.3,0.79,Graduate
138,1,1,1,9773,1,1,153.0,1,1,1,141,175,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate
2504,2,39,1,9500,1,1,133.1,1,3,1,5,5,148.8,0,0,0,1,0,1,34,0,0,7,7,6,12.513333333333334,0,0,8,9,7,13.071428571428571,0,12.4,0.5,1.79,Graduate
2102,1,18,1,8014,0,1,137.0,1,1,1,4,3,123.0,0,0,1,1,0,0,20,0,0,6,13,4,10.8,0,0,6,15,4,12.0,0,16.2,0.3,-0.92,Graduate
3158,1,1,1,9147,1,1,127.0,1,19,19,5,5,129.8,1,0,0,1,0,0,22,0,0,5,8,3,10.333333333333334,0,0,5,11,2,10.0,0,7.6,2.6,0.32,Dropout
1936,1,17,6,9500,1,1,143.0,1,1,38,3,3,133.2,1,0,0,1,0,0,18,0,0,7,7,7,13.918571428571427,0,0,8,9,8,13.8875,0,11.1,0.6,2.02,Graduate
9,1,1,3,9238,1,1,137.0,62,1,1,9,9,129.3,0,0,0,1,0,1,21,1,0,6,8,6,13.875,0,0,6,7,6,14.142857142857142,0,16.2,0.3,-0.92,Graduate
603,1,7,1,9500,1,40,170.0,1,1,1,9,4,170.0,0,0,0,1,0,0,24,0,4,7,7,7,16.885714285714283,0,3,8,9,8,15.744444444444444,0,16.2,0.3,-0.92,Graduate
1510,1,43,1,9500,1,1,140.0,100,1,1,6,6,128.2,0,0,0,1,0,0,39,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Dropout
470,1,17,1,9238,1,1,120.0,1,37,37,4,9,117.1,1,0,0,1,0,1,18,0,0,6,10,5,10.571428571428571,1,0,6,9,5,12.2,0,12.7,3.7,-1.7,Graduate
644,1,1,3,9500,1,1,143.0,1,37,38,7,7,133.8,1,0,0,1,0,0,18,0,0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,Enrolled
2177,1,1,4,9070,1,1,167.0,1,1,1,7,3,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,15.5,2.8,-4.06,Graduate
1435,1,1,2,9500,1,1,130.0,1,1,38,9,9,125.1,1,0,0,1,0,1,18,0,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0,11.1,0.6,2.02,Enrolled
1782,1,1,5,9070,1,1,133.1,1,1,19,3,3,112.0,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,11.166666666666666,0,11.1,0.6,2.02,Graduate
2271,2,7,1,9991,0,3,140.0,1,34,34,99,99,140.0,1,0,0,0,1,0,33,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
4163,4,43,1,9853,1,1,133.1,100,19,22,90,90,100.0,0,0,0,1,0,0,33,1,0,6,6,6,12.166666666666666,0,0,6,9,3,11.0,0,7.6,2.6,0.32,Dropout
428,1,17,1,9147,1,1,116.0,1,38,2,9,2,112.2,1,0,0,1,0,0,20,0,0,5,8,3,11.333333333333334,0,0,5,12,2,10.666666666666666,0,10.8,1.4,1.74,Enrolled
1817,4,43,1,9991,0,1,164.0,1,37,37,6,6,131.8,0,0,0,1,0,0,31,0,7,14,19,13,11.357142857142858,0,9,14,14,13,12.0,1,9.4,-0.8,-3.12,Graduate
1387,1,43,1,9130,1,1,120.0,1,2,3,3,2,120.0,1,0,0,0,1,0,22,0,0,6,0,0,0.0,0,0,4,6,0,0.0,2,10.8,1.4,1.74,Dropout
133,1,1,4,9147,1,1,126.0,1,1,19,4,8,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduate
2964,2,1,1,9991,0,3,160.0,1,1,3,4,9,137.3,0,0,0,1,0,0,23,0,0,5,5,5,10.8,0,0,5,9,4,11.5,0,9.4,-0.8,-3.12,Graduate
1453,1,1,1,171,1,1,132.0,1,1,1,4,1,119.4,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout
2797,1,39,1,9500,1,1,137.0,1,37,37,9,9,141.0,0,0,0,1,1,0,36,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout
3612,1,17,1,9670,1,1,117.0,1,1,1,4,4,117.7,1,0,0,1,1,0,20,0,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate
2900,1,17,2,171,1,1,131.0,1,2,1,3,3,148.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate
3795,1,17,1,9119,1,1,130.0,1,19,19,7,9,121.3,1,0,0,1,1,0,18,0,0,5,9,1,12.0,0,0,5,10,2,12.0,3,7.6,2.6,0.32,Dropout
2908,2,1,4,9500,1,1,140.0,1,1,37,4,9,128.0,0,0,0,1,0,1,18,0,0,7,7,6,14.066666666666668,0,0,7,7,6,14.066666666666668,0,7.6,2.6,0.32,Graduate
423,1,44,1,9085,1,39,140.0,1,1,2,4,6,140.0,1,0,0,1,0,0,29,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
2316,1,1,1,9130,1,1,152.0,1,19,37,9,8,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,Dropout
3186,1,17,2,9119,1,1,116.0,1,19,1,9,7,112.2,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,Dropout
1711,1,44,1,9991,0,39,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,31,0,2,6,12,4,12.25,0,3,7,9,7,12.0,0,9.4,-0.8,-3.12,Enrolled
1722,1,1,2,9254,1,1,121.0,1,37,37,9,9,124.2,1,0,0,1,0,1,18,0,0,6,8,6,10.571428571428571,0,0,6,9,5,11.4,0,16.2,0.3,-0.92,Graduate
3410,1,1,5,9773,1,1,110.0,1,19,38,3,5,117.4,1,0,0,1,0,0,20,0,0,6,7,6,13.833333333333334,0,0,6,6,6,12.833333333333334,0,11.1,0.6,2.02,Graduate
106,1,51,1,9070,1,1,130.0,1,3,1,2,8,122.2,0,0,1,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.272727272727272,0,11.1,0.6,2.02,Graduate
2958,2,39,1,8014,0,3,110.0,1,37,37,9,9,160.5,0,0,0,1,0,0,38,0,8,11,11,11,12.636363636363637,0,5,8,8,8,11.0,0,13.9,-0.3,0.79,Graduate
2464,1,17,5,9254,1,1,130.0,1,37,38,9,9,122.7,1,0,1,1,1,1,20,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout
1713,1,42,1,9500,1,1,133.1,41,3,1,3,10,100.0,1,0,0,0,0,0,33,1,1,7,10,5,12.16,0,0,6,7,5,11.34,0,12.4,0.5,1.79,Dropout
3636,1,42,1,9500,1,6,141.0,1,37,1,9,4,145.0,0,0,0,1,0,0,21,0,12,21,33,18,14.933333333333334,12,12,21,33,18,14.933333333333334,12,7.6,2.6,0.32,Graduate
2317,1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.333333333333334,0,0,5,9,2,16.0,4,16.2,0.3,-0.92,Dropout
2590,1,1,4,9853,1,1,134.0,1,19,1,5,9,127.4,1,0,0,1,0,0,18,0,0,6,7,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Enrolled
487,1,43,2,9670,1,1,125.0,1,38,19,4,3,106.6,1,0,0,1,0,0,20,0,4,6,7,6,11.5,0,0,6,10,4,10.571428571428571,0,10.8,1.4,1.74,Dropout
820,1,1,1,8014,0,1,123.0,1,34,37,9,90,121.3,1,0,0,1,0,0,25,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Graduate
4215,1,1,2,9500,1,1,140.0,1,38,37,5,6,124.3,1,0,0,1,0,1,19,0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,13.9,-0.3,0.79,Graduate
2498,2,1,2,8014,0,1,110.0,1,37,1,9,10,108.7,1,0,0,1,0,0,43,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,Graduate
2146,1,17,1,9130,1,1,143.0,1,3,3,2,2,131.8,1,0,1,0,0,0,18,0,0,6,9,5,12.4,0,0,6,12,5,14.166666666666666,0,8.9,1.4,3.51,Enrolled
998,1,44,1,9085,1,39,130.0,6,19,1,6,4,130.0,1,0,0,1,0,0,22,1,0,6,12,5,12.8,0,0,6,19,2,11.5,0,12.4,0.5,1.79,Enrolled
2924,1,39,1,9670,1,1,150.0,1,34,34,0,0,108.0,0,0,0,1,0,0,25,0,0,5,6,1,11.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
3745,1,17,3,9853,1,1,133.1,1,12,1,4,0,134.8,1,0,0,1,0,0,18,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout
2420,1,39,1,9003,1,1,133.1,6,1,1,192,144,129.8,0,0,0,1,1,0,24,1,0,7,7,7,13.571428571428571,0,0,6,9,5,13.4,0,8.9,1.4,3.51,Enrolled
1755,1,17,5,9119,1,1,123.0,1,3,1,2,9,116.0,1,0,1,0,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
1073,1,1,1,9853,1,1,145.0,1,38,37,5,5,142.2,0,0,0,1,0,0,19,0,0,6,9,4,12.5,0,0,6,9,5,12.5,0,9.4,-0.8,-3.12,Enrolled
2936,1,43,1,9773,1,1,133.1,22,34,34,90,90,130.0,0,0,1,1,0,0,23,1,0,6,11,1,16.0,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Dropout
272,1,1,2,9147,1,1,121.0,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,0,5,10,2,10.0,0,0,5,12,1,13.0,0,7.6,2.6,0.32,Dropout
4169,1,1,2,9773,1,1,115.0,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,Graduate
1526,1,1,1,9500,1,1,151.0,1,1,1,4,3,132.3,0,0,0,1,1,0,19,0,0,8,9,7,12.828571428571427,0,0,8,9,7,12.828571428571427,0,12.7,3.7,-1.7,Graduate
4070,1,17,2,9238,1,1,139.0,1,2,3,3,3,132.7,1,0,0,1,0,0,19,0,0,6,7,6,11.166666666666666,0,0,6,9,6,11.666666666666666,0,9.4,-0.8,-3.12,Graduate
3028,1,1,4,9773,1,1,122.0,1,41,1,4,3,119.6,1,0,0,1,0,0,19,0,0,6,6,4,12.0,0,0,6,11,3,11.333333333333334,0,11.1,0.6,2.02,Dropout
1126,1,1,2,9670,1,1,144.0,1,37,38,9,9,126.9,0,0,0,1,0,1,21,0,0,5,5,5,13.2,0,0,5,5,4,13.0,0,9.4,-0.8,-3.12,Graduate
2533,1,16,2,9238,1,1,126.0,1,38,37,3,5,127.1,1,0,0,1,0,1,19,0,0,6,14,3,12.666666666666666,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,Graduate
1563,1,1,4,9147,1,1,116.0,1,1,1,3,4,113.6,1,0,0,1,0,1,22,0,0,5,6,3,14.0,0,0,5,8,5,12.4,0,11.1,0.6,2.02,Graduate
2615,1,1,4,9119,1,1,126.0,1,3,19,2,9,123.6,1,0,0,1,1,0,18,0,0,5,6,5,12.4,0,0,5,9,3,13.0,0,8.9,1.4,3.51,Dropout
1620,1,42,1,9670,1,1,130.0,1,1,1,9,10,116.3,1,0,0,1,0,1,20,0,3,7,10,6,12.833333333333334,0,2,8,8,5,11.8,0,12.7,3.7,-1.7,Graduate
3749,1,1,3,9500,1,1,148.0,1,1,19,4,5,135.1,1,0,1,1,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout
3598,1,16,2,9238,1,1,133.0,1,19,38,4,5,133.7,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,Graduate
2977,1,1,2,9254,1,1,132.0,1,1,19,9,9,129.9,1,0,0,1,0,1,19,0,0,6,8,6,13.0,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,Graduate
1850,1,43,3,9254,1,1,135.0,1,3,3,2,2,122.1,0,0,0,1,1,0,19,0,0,6,14,3,12.5,0,0,6,9,4,11.0,0,12.7,3.7,-1.7,Enrolled
2328,2,39,1,9991,0,1,110.0,1,37,37,1,4,120.0,1,0,0,0,1,0,40,0,0,5,10,2,10.5,0,0,5,5,3,10.666666666666666,0,9.4,-0.8,-3.12,Dropout
60,1,1,3,171,1,1,125.0,1,38,37,4,9,115.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled
2959,2,39,1,9853,1,19,133.1,1,37,19,3,7,100.0,0,0,0,1,0,0,45,0,0,6,11,3,12.333333333333334,0,0,6,13,2,11.0,0,7.6,2.6,0.32,Dropout
2091,1,1,5,9500,1,1,142.0,1,38,37,5,7,128.8,1,0,0,1,0,0,18,0,0,7,7,6,14.233333333333334,0,0,7,7,6,14.233333333333334,0,7.6,2.6,0.32,Graduate
3407,1,16,3,9853,1,1,134.0,1,19,37,9,9,121.1,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,Enrolled
3045,1,5,5,9254,1,1,122.0,1,1,37,9,7,119.6,1,0,0,1,0,1,19,0,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,12.4,0.5,1.79,Graduate
207,1,1,2,9500,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,0,8,8,7,12.914285714285713,0,0,8,8,7,12.914285714285713,0,12.7,3.7,-1.7,Graduate
2080,1,1,5,9500,1,1,144.0,1,38,38,7,7,136.0,1,0,0,1,0,1,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,7.6,2.6,0.32,Graduate
4198,1,17,6,9773,1,1,138.0,1,1,1,4,2,140.5,1,0,0,1,0,0,19,0,0,6,7,6,13.0,0,0,6,9,6,13.714285714285714,0,7.6,2.6,0.32,Graduate
2740,1,1,4,9085,1,1,145.0,1,37,1,9,9,145.0,1,0,0,1,0,1,19,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,Graduate
2704,1,44,1,9003,1,39,140.0,1,1,38,1,9,140.0,0,0,0,1,1,0,25,0,0,6,16,3,11.25,0,0,6,14,4,11.2,0,15.5,2.8,-4.06,Dropout
2667,1,17,4,9070,1,1,144.0,1,38,1,9,9,137.4,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,8,6,13.125,0,10.8,1.4,1.74,Graduate
1187,2,7,1,9500,1,3,120.0,1,37,19,9,7,120.0,1,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.96818181818182,0,13.9,-0.3,0.79,Enrolled
2381,1,17,1,9254,1,1,125.0,1,1,19,4,7,116.6,0,0,0,1,1,1,19,0,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,16.2,0.3,-0.92,Graduate
715,2,39,1,9085,1,1,120.0,1,37,37,6,6,150.0,0,0,0,1,1,0,43,0,0,5,8,5,13.5,2,0,5,5,5,14.4,0,9.4,-0.8,-3.12,Graduate
542,1,1,1,9147,1,1,117.0,1,19,19,5,7,118.4,0,0,0,1,1,0,20,0,0,5,8,5,10.0,0,0,5,10,2,12.0,0,7.6,2.6,0.32,Enrolled
2236,1,1,1,171,1,1,136.0,1,19,19,4,8,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate
561,1,53,1,9003,1,42,140.0,1,3,38,141,151,135.3,0,0,0,1,1,0,21,0,7,12,18,11,12.090909090909092,0,5,12,14,11,12.0,0,8.9,1.4,3.51,Graduate
3986,1,17,1,9070,1,1,119.0,1,37,38,9,8,124.6,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,Graduate
1919,1,1,2,9070,1,1,135.0,1,19,37,9,9,134.0,1,0,0,1,0,1,22,0,0,6,10,5,10.8,0,0,6,7,5,12.8,0,12.7,3.7,-1.7,Graduate
3997,1,1,1,9853,1,1,128.0,1,1,1,9,9,120.0,1,0,0,1,0,0,18,0,0,6,11,3,12.0,0,0,6,13,2,12.0,0,12.7,3.7,-1.7,Dropout
52,1,1,1,9500,1,1,139.0,1,37,38,6,6,121.3,1,0,0,1,0,1,19,0,0,8,10,6,11.833333333333334,0,0,8,10,6,11.833333333333334,0,9.4,-0.8,-3.12,Enrolled
502,1,17,2,9254,1,1,128.0,1,38,38,9,9,129.1,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,5,14.6,0,11.1,0.6,2.02,Graduate
453,1,1,2,9500,1,1,131.0,1,19,19,7,5,122.1,1,0,0,1,0,0,18,0,0,7,8,7,14.13125,0,0,8,8,8,13.98375,0,15.5,2.8,-4.06,Graduate
2305,1,17,1,9147,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout
753,1,42,1,9500,1,1,123.0,1,37,37,3,3,123.0,1,0,0,1,0,1,21,0,0,8,8,8,13.105,0,0,8,8,8,13.105,0,9.4,-0.8,-3.12,Graduate
